Pos X(inch),Pos Y(inch),Pos Z(inch)
-0.6677335284612685,-0.5423882151716382,0.0061193291072956756
-0.6638936731110707,-0.5432982695774108,0.0031078971029586595
-0.6695175640359609,-0.547396718063776,0.0010823319950395915
-0.6691856273773658,-0.5379544344984728,0.008948595400214093
-0.6675348433589805,-0.5283306012377066,-0.007549241060607547
-0.666169970818338,-0.5353916170773416,0.0007950080450630354
-0.6714886529180459,-0.5226278290632547,0.0033407462678315294
-0.6738157644191468,-0.5259911260173192,0.0009272061604910284
-0.6708998690214542,-0.5182055774108391,0.00232087614249511
-0.6715596964583951,-0.5106990835236473,-0.005572680920954535
-0.6577641332701819,-0.5084216773623731,0.0029413169774072964
-0.6725807725744478,-0.4981266291806244,0.001520287599951733
-0.6687300797177322,-0.49021581993640223,-0.005198238859259051
-0.6732366615839089,-0.49196532817820626,-0.00436035985205765
-0.66857898837581,-0.4819905495940577,-0.0014192902273840694
-0.6721122394956774,-0.47056175661501864,-0.0022005394649935025
-0.6705781539479028,-0.47493546749390836,0.003947652721486847
-0.6629572261948822,-0.4715783916904351,-0.0009306581002147659
-0.6655035531756116,-0.45962560968084704,-0.006196193504888476
-0.6704223735590767,-0.4686342876707322,0.00025052721360782686
-0.6668841736083138,-0.4480874754235171,-0.002839413959752808
-0.6641957115482993,-0.4495263464658339,0.00793514820773552
-0.6760274797008567,-0.44183710956411304,0.0019106609685196915
-0.6601120001399604,-0.4356324010774333,0.004542594319062606
-0.673086963018303,-0.4243148361383568,0.007571182665368524
-0.6656221795019935,-0.42757918308289417,0.0004638181512644198
-0.6637596169037155,-0.42930322225648426,-0.004390085932346225
-0.6690833487012022,-0.42456773547606175,-0.0009000658347662327
-0.6644018001236601,-0.41816173596836226,-0.0006283925855853662
-0.6631880415793102,-0.4097252874421849,-0.007194348711387465
-0.665996190171142,-0.41038487156948195,-0.010031426221564702
-0.6621558907034797,-0.39751480870118233,0.0051648580570202015
-0.6630154278706782,-0.3889810365000213,-0.0008820686334510942
-0.6641827027682531,-0.3868367505722331,0.002737333428287073
-0.6700527711979625,-0.3773922361031462,0.006282990852349672
-0.6648427271116744,-0.37038254038628243,0.0034227360233267004
-0.6583603464894445,-0.37475295904289946,0.003833467128648997
-0.6634746964307189,-0.3779210198963837,0.003929169113615634
-0.6588062107191103,-0.3746984392547049,0.019626812221682707
-0.6763360339648828,-0.3571531133826372,-0.000629831323758005
-0.6687077833500363,-0.3445197375557938,0.010873526500635727
-0.6642382372661065,-0.35363468631579964,-0.00041429836155229126
-0.6667227170837176,-0.347448936453618,0.0027842222624928953
-0.6720915428058046,-0.3349578887459614,0.0017113809643516666
-0.6702120749362793,-0.32429188228681144,0.0020339242092526225
-0.6585292982184009,-0.33251720248543126,-0.008086943422668502
-0.6721110452244466,-0.3209266276646529,-0.0024744762798269647
-0.6703082274747775,-0.3241153465946543,-0.0007434716612227482
-0.6773935928172885,-0.31098832753257477,0.0043391129728584015
-0.6690108179359406,-0.30516013593917485,-0.0011385020050333672
-0.6619620329379028,-0.30658121373582375,0.004725356653993772
-0.6693658605807548,-0.3073101974180732,0.0018892829894189937
-0.6690984615946655,-0.2916488488653784,-0.0028046557491062125
-0.6776157843793049,-0.28331503683637216,-0.012195310437062052
-0.6685529432848412,-0.2886857259900109,0.006299496020082446
-0.6725859782106589,-0.2879746224484271,-0.006708108043741036
-0.6744665167210298,-0.28515148328938505,-0.004434403431119269
-0.6621301331264908,-0.2693997385584288,0.004785118574497475
-0.6793648588311326,-0.26373428267628235,0.004738655240878509
-0.6823197163958152,-0.2702378516786063,0.0017587143232038749
-0.6716616160813381,-0.2535851634991144,0.002644240977978442
-0.6718065513027446,-0.24091887560396458,0.008497128538626079
-0.669487950403041,-0.23264723382930583,0.004647040633155902
-0.6675365522535773,-0.23530544465335843,-0.016819034168119144
-0.6695506820823393,-0.23863250146918472,0.0032999800690916552
-0.6731523248272299,-0.2330129349801301,0.0008877904356667831
-0.6646399981354547,-0.21620574790793254,0.0012275939004981634
-0.6722059854077505,-0.21637269582836927,0.0037789681977105217
-0.6709737999269411,-0.21299468937786148,0.005361463278752681
-0.6683550682140666,-0.21030066176488643,0.009060083754053405
-0.6698770370334658,-0.19736082530612314,-0.006824860624142349
-0.6711813905464826,-0.2035837236522285,-0.008524685745354109
-0.6666736554615761,-0.19482128726469683,-0.009064662897449446
-0.6685014453113762,-0.1859973145114828,0.0016421298930096582
-0.6661842663609637,-0.17441671137424608,0.002881104693984691
-0.6681308505414885,-0.17759332043953255,-0.007191198311953713
-0.6650450814589238,-0.17089729539171644,-0.00711548601800583
-0.6761539590020422,-0.16360047654919338,0.001448933172122524
-0.6659545372642168,-0.17686575061671767,-0.002176132444129681
-0.6695324743788797,-0.15706082298678303,2.253208499292892e-05
-0.6662978509855302,-0.15500575707246908,-0.005817866089707802
-0.674292498927104,-0.14941948929114052,0.004116305013856239
-0.6613826430856912,-0.14521354769762987,-0.005615926678824724
-0.6664662602587963,-0.14102205818535332,-0.006320788745125788
-0.669,-0.134,0.0
-0.6674652721125585,-0.132082076648955,-0.001313274816495179
-0.6632514255584653,-0.12099162467166072,0.0004966198472462079
-0.6718722105495977,-0.12122556367402061,0.001863075669813332
-0.6706639737679629,-0.12507116759008735,-0.0014426037155440452
-0.6683374869533406,-0.11885974729840271,0.0031420966557832736
-0.6648646735052187,-0.10377050018535604,-0.0011939375022259951
-0.6612365745586543,-0.09281947510919274,-0.0015732949361898286
-0.6681865073151289,-0.09221721601061131,-0.007892543554932411
-0.669110898984014,-0.09002754193828183,0.0016315414360418942
-0.6671315674192071,-0.08167794614706768,-0.005841774137647652
-0.6671456408373231,-0.08576749477565382,0.0017206102431262436
-0.6618079741428451,-0.07048952441111347,-0.005683650990016271
-0.6718110214857889,-0.07350566150507126,-2.612146307926553e-05
-0.6714043836696535,-0.06711182964121397,0.0013623537100470814
-0.6716670723309814,-0.05741523215066986,0.0016649804754949522
-0.6640356896331387,-0.05082060220662658,-0.010286452708514146
-0.6728675214835365,-0.050764088946683224,0.005891555394762865
-0.6770596953632334,-0.03651671779968859,0.0018031892207660708
-0.6708551066597457,-0.03461843375111385,-0.009811078858942536
-0.6650618528241707,-0.03612745523987509,0.008672097438576136
-0.6701495715124082,-0.026379263720558994,-0.009827072174376653
-0.6722324708870554,-0.02423531998709917,0.0005916921138971234
-0.6757466044195787,-0.011911626948534398,-0.00029979205239336076
-0.6663395262824008,-0.009663921992665189,-0.00198139186005594
-0.6678844605754107,-0.006340591471195132,-0.00026676504634621265
-0.6666334331039985,-0.0042827077532889835,0.006851393789372809
-0.6604505637270772,-0.0033301399145755717,-0.0030557887036538464
-0.6759505083128322,0.0022850759941058095,0.002372269550915112
-0.6662127550715078,0.00941702911477305,-0.0015129414416815059
-0.6730744881249119,0.01430814810118521,-0.005806393777985305
-0.6682103506761113,0.020351344516899905,-0.0017905561312696469
-0.6672038309444472,0.03176809013528246,0.00019266226951446266
-0.6681016933585681,0.02602397790933909,0.0008209075623153193
-0.6708950088979514,0.025269198098542053,0.0023365353024718495
-0.6698715305790145,0.04433930269569135,0.0023678007530533464
-0.6579523880967394,0.05058207151476286,-0.006581118684620607
-0.6636240359550599,0.05238655855388642,0.0071465915911254506
-0.6661470068295806,0.055549467599032724,0.0034671360830027228
-0.665963663651643,0.062270689758812454,0.002497036634109672
-0.6730458780611348,0.07300363140083105,-0.0012270164298974116
-0.6749594820906668,0.06970566458642186,0.0016954202707331082
-0.6743809995241336,0.07783138681523886,-0.0010549696040779062
-0.6709824438914452,0.07467138536402534,-0.0018470347159031824
-0.6769646257904414,0.0829179421973932,0.002843990217217961
-0.6673709810891812,0.09282107958323733,-0.0036765992216133392
-0.6686756281265125,0.09247631593136321,0.006041575036749128
-0.6684656443799315,0.10525922275084985,0.002653183101788733
-0.6646337242837134,0.10951141276532557,0.0009468518647690689
-0.6748607845888648,0.11118328534869278,0.0015629874976728197
-0.6803957146020012,0.10979711641763915,-0.004429053822005686
-0.6682263200103207,0.11317685056419374,0.008879543400777146
-0.6565826639194645,0.12227310248858438,-0.009041860883192688
-0.6770462784150992,0.13617904543604353,0.0025060575817112563
-0.6691251433326072,0.13296152854047114,-0.004923059553431263
-0.6719565427193863,0.14106758586284185,0.004191317541128505
-0.6588975476317551,0.1334946206497591,0.0020641700839455364
-0.6728524454397821,0.15236521441722797,0.010949612512039117
-0.6663369678065135,0.16147621705348245,0.011542270767264821
-0.668736236341469,0.1734786698113236,-0.003377598462078185
-0.6803428404177218,0.16487698806043036,0.004179181657009148
-0.668150350026593,0.16964152070663818,-0.009048607494920913
-0.6682676897974773,0.18660819050143607,-0.0002156412537481529
-0.6773103394264594,0.18750210990068444,-0.0035698080045523423
-0.6713615170838768,0.1816092649854845,-0.0014745178117996735
-0.6682217719186049,0.1989864273915844,-0.006763609689659003
-0.6672941245761002,0.18954072652573134,0.0034170261042626568
-0.6684732271239305,0.20876170744588454,-0.0011029784788944112
-0.676168724179825,0.20733441050534707,0.004819624295726997
-0.6647864565239727,0.21225548899304392,-0.01207205673004915
-0.6740260479625192,0.21722119805430962,0.006650753158726977
-0.6659231155118525,0.2185037598769769,-0.0018712434354220798
-0.6663511080021882,0.23814204920090254,0.003828100950216521
-0.6671823936869561,0.22216403446148922,-0.0086650589826934
-0.6657729777680704,0.23941087679905504,0.004920918829575967
-0.6781113078077466,0.24307679548993014,-0.005656087141729952
-0.6696650258457207,0.24871034648150195,0.002744419049340039
-0.6681934550420383,0.252910690316007,-0.003607982001246084
-0.6711799434232463,0.2485957834834552,-0.0014470051508061116
-0.6768004176776513,0.2622741650168749,0.0002684795394941119
-0.6728511083264531,0.2686853863470464,-0.0016323589617772056
-0.6736966134011841,0.27078233866468115,-0.004733956139259979
-0.667884673772045,0.27456481256891063,0.0038813517773027164
-0.6663905895782463,0.2753028796353695,-0.0017496023125974595
-0.6607618789893838,0.2810764595845717,-0.0011732334094421031
-0.6680117066482012,0.294022990269703,0.009393800029563299
-0.6554432911967022,0.2950244006100244,-0.0025976407996636188
-0.6739918535967027,0.3009212226997783,0.003647790157667239
-0.668079829722245,0.30795498866165094,-0.0063874999645604546
-0.6725669675097976,0.3105689753228678,-0.00213575652537519
-0.6643845583460726,0.31937891138981145,-0.006432216881571984
-0.6661707061810321,0.3225606793686895,0.0015396333710776247
-0.6648102473122418,0.32164771554455873,0.0012341230885157377
-0.6658639725926306,0.3376596788759862,-0.0002776469666962133
-0.6661825854214228,0.33716933551667233,-0.0007705741363837802
-0.6687447475341658,0.3375493278503371,-0.002590593477311131
-0.6697125602368856,0.3458549964300601,-0.005631861073146093
-0.6667813309273191,0.3465158014572558,0.004437118964750128
-0.668715419699602,0.3523475195440577,-0.002882835385151482
-0.6737336372406683,0.3479908176547591,-0.007150072360152979
-0.669,0.366,0.0
-0.675711044872828,0.3670151849506921,0.003653557825471121
-0.6681052634237141,0.3688664358012836,0.006481589132508271
-0.6696111094416074,0.37574277038850723,-0.004663540763981785
-0.6515347047200244,0.37441741433851017,-0.0019492428228139002
-0.6536123465487351,0.3784555455009202,0.0009702882487885434
-0.6558169961894272,0.39016797424748517,0.003033897622203593
-0.6549047284068575,0.388144222090942,0.0021521000185001134
-0.6529197424529736,0.39397335443801973,-0.0004075700770540262
-0.6473526708342153,0.395353798377585,-0.0014795484092652955
-0.649287140500097,0.40253322036417866,-0.003867331952415545
-0.6500253670061933,0.4074276596709203,-0.0025152407254084076
-0.6373534095737254,0.40511625381144684,-0.0006228065146232477
-0.6355805643668716,0.4066578686512045,-0.001950104106398972
-0.6419396196889107,0.41040760708841867,-0.003146131357712019
-0.6462552398588007,0.4022989632542502,-0.0003925330899148729
-0.6410957175247226,0.41894305686872335,0.0008721358553165438
-0.6346966389480583,0.4110161096514661,-0.006711791903594887
-0.6367807512386817,0.4169886104531535,-0.0033517540201891418
-0.6360831439460742,0.4242170023592909,0.00398577932633429
-0.6496839030511881,0.42009524213077165,-0.0065573514046674735
-0.62474674599453,0.4299403425801154,-0.003757648690497385
-0.6190055010243503,0.4353806332044857,-0.0007352942249890514
-0.6340712316730086,0.4344701740694913,0.00020991910954487375
-0.6224711253499241,0.4343647683486575,0.002769450126456523
-0.6193822059858208,0.4379376731944157,-0.012250368678535267
-0.6141442972248808,0.43752291686281136,0.006126290149621777
-0.6196782675354163,0.4521110382264517,-0.0008667044551323755
-0.6163824833555126,0.44599640554648484,0.0012145607303444164
-0.6098409121705515,0.4491197187428943,-0.000959241551947386
-0.6151554334300354,0.46991757740667256,-0.007253488299385633
-0.6039188088182799,0.45582315190747064,-0.0020330823636991726
-0.6007477782095955,0.4665592658911881,0.0008612860977571485
-0.6088595738181737,0.4664937457354352,0.012876118494197668
-0.6032524249189276,0.4649803589716288,-0.01165189668764821
-0.5928795120834891,0.47039282661429,-0.002440540164869672
-0.6055364174152047,0.47166515190661196,0.002637479122979245
-0.5960325321512644,0.46864927236516535,-0.0048983219052069074
-0.595523731357103,0.4862116383602483,0.0026509359921157707
-0.5917600997948611,0.48964145964937833,-0.003638702128988698
-0.5964627551043008,0.49491973305412107,-0.0025222765017578743
-0.5891439308658462,0.4945054485085352,-0.0033146812227604723
-0.5869994502307898,0.49917329242503156,-0.0026120501025330145
-0.5786998926813464,0.49954879390502066,0.0015330237589849564
-0.5936239816216867,0.49877983379989665,-0.00577734220477917
-0.5826597395509224,0.508587626054535,-0.0001308377641216364
-0.5723428580999873,0.5047053651210256,0.008061402626437161
-0.5896995348564535,0.5023089989283629,-0.0018594322594567665
-0.5772604576649168,0.5201758345479455,-0.0014659654656917925
-0.567246474227229,0.5160590073386507,0.004899488483065386
-0.5835509894331391,0.5123775372951965,-0.005496225590848234
-0.5692202792623641,0.5265370545561235,-0.0028630810912422732
-0.5670503378577857,0.5234801816440497,-0.0008993241249031389
-0.5606106968386975,0.5284043650748255,0.0020473657265900995
-0.5647604604658596,0.5301714093687758,-0.0042319492596097665
-0.5734273424775271,0.533884473132793,-0.003439214462855188
-0.5641389427811704,0.5353053747329153,-0.0024194512521007196
-0.5539923498483056,0.5339209661427515,0.0035702285794158967
-0.5617158100502477,0.5401325372373601,0.007104446240145319
-0.5543797955967992,0.5410116970884936,-0.0026489823427826515
-0.5529867707783342,0.5497302275074188,-0.0064681827956349
-0.5613750317960371,0.5510910915394154,-0.008949548493677118
-0.5411313629087856,0.5591896344070654,-0.004879443779499912
-0.5457079245625897,0.5594472750837103,0.000304027277521158
-0.5411432987377922,0.5609995023437364,-0.0007989983262243357
-0.551503660695828,0.557391564580826,-0.007496638582620339
-0.5404030679819553,0.57444654846181,-3.223476678964031e-05
-0.526172863287686,0.566333097285476,0.007467787141777506
-0.5340631118350829,0.5681085709946072,0.00546004971104054
-0.5362375980095698,0.5683827662381503,-0.0032264082653857508
-0.5347145175396552,0.5770625532550417,0.008332226525729429
-0.5290936208410721,0.5876539451173588,-0.006034463336209104
-0.5312620949108651,0.5831918480241878,-0.005757222760808172
-0.5280388095123678,0.5910180224491718,0.009971444836563984
-0.5265316850149289,0.5840561391697081,-0.004208932318779865
-0.5187003515208115,0.5822021189111825,-0.0007539396432335964
-0.5120500475842942,0.6034273636227391,-0.0030180369422998753
-0.5231045446640863,0.5974758247227255,0.002426791689381212
-0.5179431057838847,0.5956518376754585,-0.003186952494896095
-0.5181459060602548,0.6019790572712317,0.0034331086889446078
-0.5162907670325384,0.6121119132276692,0.0026745711477995575
-0.5105563308477696,0.6072413190441333,0.0030804877356439744
-0.5053889965546186,0.6180720820673777,-0.0013384462326805854
-0.5190245959024272,0.6185813714732844,-0.00551955511575082
-0.5027519279084122,0.6243277346822711,0.002566027104729441
-0.5036949244260513,0.6293345305737261,-0.003915287171204857
-0.5127885369289431,0.617455042215273,-0.003781523210928716
-0.4964389001237384,0.6468841164297128,0.005704088433953896
-0.5024510529531845,0.6353707563252772,0.001210108170311873
-0.4937402634660184,0.6273561398747005,-0.006210654868100877
-0.4982813746567316,0.6458778916265449,-0.01278463509196855
-0.503344891899265,0.6362931539045814,-0.00772975366860242
-0.4871782666490468,0.6492780823540536,0.0019743239205606855
-0.4898334161762229,0.6373867105207086,-0.0012571259829751553
-0.4902342167768626,0.6512530381072875,0.0025541417647636346
-0.4897315221190776,0.6522098733171657,0.004508604542758768
-0.4928439185232699,0.6610257798194423,0.005613328061220145
-0.48770758402222647,0.6603764063397337,-0.00720376956735657
-0.4857572412270893,0.667159551693619,0.0034282198468665206
-0.48016596908737524,0.6615019503388595,0.006640812509341306
-0.478,0.669,0.0
-0.4748588388601509,0.6728267950819512,0.00353744496319793
-0.470745377993422,0.6841691119168228,-0.0004915479841277315
-0.4597294004923043,0.6659052668334916,-0.004539340481428577
-0.4562419995934365,0.6659707841314529,0.008971809676904313
-0.4559506101452456,0.6769196368475143,0.0017408835791161551
-0.4417775488008449,0.6667064091599643,-0.0029365945355372238
-0.4423469448707328,0.6766249360107698,-0.0013871649243457627
-0.4413756062153682,0.6673226713926873,0.004168488982753404
-0.43338523082122193,0.6618643920977909,-0.0054869643627480985
-0.4276896146559276,0.6705934695528185,0.0010715321061811642
-0.41040938281258244,0.6720710734374059,-0.0017742164522586068
-0.4112316077671157,0.6722158462665423,0.006541274802858996
-0.4212854172193944,0.6673955848266484,0.0015960807334085396
-0.4129282382373042,0.6689032347156073,-0.0014037138604077802
-0.39804686900513525,0.6687526986068295,-0.012343057393866746
-0.400385967189985,0.6674615164584006,-0.0059923725591235375
-0.39391391361555983,0.6664885112787838,-0.01012757725374527
-0.4018623202859722,0.6676867974910212,-0.0024658229757551003
-0.3829679995541664,0.6622847029052934,0.0003424876334998312
-0.3748169060194734,0.6613185807859998,0.0010175105523040657
-0.37916461735264756,0.672570580675417,-0.003481681009485305
-0.3647731130750952,0.6681189244795793,-0.0036750056728380403
-0.36400289209426356,0.683034775770135,-0.0025343281540463666
-0.36020071554478833,0.66568941527076,-0.002682991241362707
-0.35595505940971045,0.6640766920208031,0.005920622717610744
-0.3467905019161892,0.6697929982092371,-0.002072742638274838
-0.3439355419987089,0.6694650231472703,0.004121819477767297
-0.33704521511977314,0.6743033608338334,0.00461523166887282
-0.3287719139717919,0.6709282471419389,0.007417842223128102
-0.3239525713117517,0.666984076458065,0.004462437005753479
-0.3233542168795494,0.6634305499673333,0.001275306591104691
-0.32732233318045095,0.671450047101573,-0.0022231316138162935
-0.3041079966353907,0.6683364187176274,-0.004985339506347172
-0.31190349079746865,0.6721655000816186,0.0014697759003157384
-0.30480930746288826,0.6662306437264014,0.004592096220892572
-0.30483042630779805,0.671743390262701,0.003525091597021036
-0.2891626738461296,0.6671049324094399,-0.005413332472264953
-0.28182569446118755,0.6741885617330646,-0.003602602170918538
-0.2889470619925215,0.6639264698674785,-0.003272388449118841
-0.2827162387168218,0.6639190835797797,0.0009740018040966802
-0.27152673534914334,0.667142758556672,0.006586717607982461
-0.26342115002092653,0.6648621157876271,-0.008473186723350486
-0.2607215446581693,0.6654265237675776,0.004034926693361654
-0.26893880476135934,0.6665248196501844,0.0015767231375912925
-0.24593137457409883,0.6683807089698243,-0.0007527190278611521
-0.253066112811654,0.6690364559747971,0.010056972461018988
-0.2389342956423749,0.6693860853327688,0.001892330418481491
-0.23495428198620458,0.658245196550345,0.0002784829005010802
-0.22756198325694355,0.6743012701368676,-0.002082045297869945
-0.22925059602067852,0.6681185654566606,0.002245420893598301
-0.21958822523015625,0.661757768288744,0.009217252891321583
-0.22067165052806154,0.6700522380587927,0.009488814652429784
-0.2139502733020552,0.6709053627912333,-0.005404177297647395
-0.20786472919195098,0.675396463227001,-0.0012162150612600802
-0.20116817445732368,0.6688565369723799,-0.0036201254058773114
-0.1956528039838344,0.6718904352746631,-0.009833085934979
-0.20207552115705774,0.6649139530087558,0.0017037384564965398
-0.19124676957954237,0.6605855947847559,0.000348223267694938
-0.18140622836253145,0.6589028254362361,-0.003227219026352212
-0.17870411667270122,0.6743938906407063,0.009285765792390212
-0.17647038445189342,0.6772855661318428,0.007955622961749528
-0.17004192865008275,0.6696131493716705,0.0045948565415137406
-0.1578860018504802,0.6626669735739129,0.0013349771344069274
-0.1628946034257676,0.6702006175227431,-0.0028931147568407594
-0.15395607765294675,0.660162820899727,0.0002094417728325842
-0.15250255349145356,0.6668460688753953,0.0003811952792463937
-0.13310380681161957,0.6608439978902986,0.0002950890454971042
-0.13613440865445287,0.6657462724077587,0.005478712422155089
-0.13154656919225086,0.6614895086403708,-0.003930258803246029
-0.13566718658360516,0.674980884594985,-0.006326748610691872
-0.1292001946740337,0.6668849492357438,-0.007618544368451663
-0.11422548255748094,0.6682364780980172,0.0033651882664577112
-0.1150222014514046,0.6733140689726208,-0.00046384478512858355
-0.10949543713523772,0.6624923828511634,0.0011596530374128988
-0.11072338687764983,0.6790864876179533,0.008525607560278729
-0.09480488208807003,0.6635013339071254,-0.006102238345834727
-0.09718316317907034,0.6620702565063042,-0.0013648225157331443
